Frame,Agent_ID,Pos_X,Pos_Y,Velocity,Status,Min_Neighbor_Dist
207,2,423.15,282.33,2.00,Moving,36.55
207,3,319.43,226.99,1.25,Moving,35.26
207,4,263.07,291.59,1.00,Moving,35.15
207,5,299.66,256.19,1.52,Moving,35.26
207,6,299.19,301.43,0.62,Moving,37.43
207,7,450.72,306.33,1.78,Moving,36.55
207,8,332.05,517.28,2.00,Moving,48.34
207,9,380.39,517.16,2.00,Moving,48.34
207,10,435.54,517.64,2.00,Moving,37.65
207,11,473.19,517.86,2.00,Moving,37.65
208,0,254.13,258.27,0.72,Moving,35.77
208,1,273.41,227.00,0.84,Moving,36.74
208,2,425.15,282.32,2.00,Moving,36.33
208,3,320.12,226.14,1.10,Moving,35.18
208,4,263.71,292.74,1.31,Moving,35.77
208,5,301.17,255.78,1.57,Moving,35.18
208,6,299.57,301.00,0.57,Moving,36.79
208,7,452.53,306.21,1.81,Moving,36.33
208,8,334.05,517.29,2.00,Moving,48.34
208,9,382.39,517.18,2.00,Moving,48.34
208,10,437.54,517.64,2.00,Moving,37.65
208,11,475.19,517.87,2.00,Moving,37.65
209,0,254.16,259.03,0.76,Moving,36.20
209,1,273.92,227.80,0.94,Moving,36.96
209,2,427.15,282.32,2.00,Moving,36.23
209,3,320.72,225.40,0.95,Moving,35.03
209,4,264.42,293.75,1.23,Moving,36.04
209,5,302.78,255.50,1.63,Moving,35.03
209,6,299.82,300.49,0.56,Moving,36.04
209,7,454.25,306.37,1.73,Moving,36.23
209,8,336.05,517.29,2.00,Moving,48.34
209,9,384.39,517.19,2.00,Moving,48.34
209,10,439.54,517.65,2.00,Moving,37.65
209,11,477.19,517.88,2.00,Moving,37.65
210,0,254.33,259.84,0.83,Moving,36.43
210,1,274.40,228.74,1.06,Moving,37.02
210,2,429.15,282.31,2.00,Moving,36.28
210,3,321.23,224.79,0.80,Moving,34.84
210,4,265.19,294.62,1.16,Moving,35.15
210,5,304.47,255.33,1.70,Moving,34.84
210,6,299.94,299.91,0.59,Moving,35.15
210,7,455.89,306.83,1.71,Moving,36.28
210,8,338.05,517.30,2.00,Moving,48.34
210,9,386.39,517.20,2.00,Moving,48.34
210,10,441.54,517.66,2.00,Moving,37.65
210,11,479.19,517.88,2.00,Moving,37.65
211,0,254.65,260.70,0.91,Moving,36.47
211,1,274.86,229.83,1.18,Moving,36.89
211,2,431.15,282.30,2.00,Moving,36.48
211,3,321.82,223.88,1.08,Moving,35.06
211,4,266.01,295.36,1.10,Moving,34.57
211,5,306.24,255.29,1.78,Moving,35.06
211,6,300.34,299.45,0.61,Moving,34.57
211,7,457.46,307.58,1.74,Moving,36.48
211,8,340.05,517.31,2.00,Moving,48.34
211,9,388.39,517.21,2.00,Moving,48.34
211,10,443.54,517.67,2.00,Moving,37.65
211,11,481.19,517.89,2.00,Moving,37.65
212,0,255.11,261.59,1.01,Moving,36.04
212,1,275.28,231.07,1.31,Moving,36.59
212,2,433.15,282.30,2.00,Moving,36.61
212,3,322.32,223.10,0.93,Moving,35.26
212,4,266.46,295.80,0.63,Moving,34.71
212,5,308.11,255.37,1.87,Moving,35.26
212,6,301.01,299.09,0.77,Moving,34.71
212,7,459.05,308.17,1.70,Moving,36.61
212,8,342.05,517.32,2.00,Moving,48.34
212,9,390.39,517.23,2.00,Moving,48.34
212,10,445.54,517.68,2.00,Moving,37.65
212,11,483.19,517.89,2.00,Moving,37.65
213,0,255.72,262.53,1.12,Moving,35.54
213,1,275.68,232.45,1.44,Moving,36.09
213,2,435.15,282.29,2.00,Moving,36.67
213,3,322.74,222.44,0.78,Moving,35.48
213,4,266.60,296.37,0.58,Moving,35.46
213,5,310.06,255.57,1.96,Moving,35.48
213,6,301.97,298.84,0.99,Moving,35.46
213,7,460.67,308.63,1.68,Moving,36.67
213,8,344.05,517.33,2.00,Moving,48.34
213,9,392.39,517.24,2.00,Moving,48.34
213,10,447.54,517.69,2.00,Moving,37.65
213,11,485.19,517.90,2.00,Moving,37.65
214,0,256.47,263.50,1.23,Moving,35.33
214,1,276.03,233.98,1.57,Moving,35.41
214,2,437.15,282.28,2.00,Moving,36.65
214,3,323.08,221.90,0.63,Moving,35.67
214,4,266.97,297.23,0.94,Moving,35.33
214,5,312.04,255.82,2.00,Moving,35.67
214,6,302.80,298.53,0.88,Moving,35.84
214,7,462.31,308.93,1.67,Moving,36.65
214,8,346.05,517.33,2.00,Moving,48.34
214,9,394.39,517.25,2.00,Moving,48.34
214,10,449.54,517.70,2.00,Moving,37.65
214,11,487.19,517.91,2.00,Moving,37.65
215,0,257.37,264.51,1.35,Moving,34.54
215,1,276.36,235.66,1.71,Moving,34.54
215,2,439.15,282.28,2.00,Moving,36.54
215,3,323.33,221.49,0.48,Moving,35.82
215,4,267.49,298.40,1.28,Moving,35.37
215,5,314.03,256.08,2.00,Moving,35.82
215,6,303.48,298.16,0.77,Moving,35.99
215,7,463.98,309.08,1.67,Moving,36.54
215,8,348.05,517.34,2.00,Moving,48.34
215,9,396.39,517.26,2.00,Moving,48.34
215,10,451.54,517.71,2.00,Moving,37.65
215,11,489.19,517.91,2.00,Moving,37.65
216,0,257.99,265.69,1.33,Moving,33.82
216,1,276.64,237.48,1.84,Moving,33.82
216,2,441.15,282.27,2.00,Moving,36.33
216,3,323.51,221.20,0.33,Moving,35.92
216,4,268.07,299.88,1.59,Moving,35.65
216,5,316.01,256.33,2.00,Moving,35.92
216,6,304.02,297.74,0.68,Moving,36.01
216,7,465.66,309.09,1.68,Moving,36.33
216,8,350.05,517.35,2.00,Moving,48.34
216,9,398.39,517.27,2.00,Moving,48.34
216,10,453.54,517.71,2.00,Moving,37.65
216,11,491.19,517.92,2.00,Moving,37.65
217,0,258.32,266.98,1.34,Moving,33.63
217,1,276.98,239.00,1.56,Moving,33.63
217,2,443.15,282.26,2.00,Moving,36.02
217,3,323.59,221.04,0.18,Moving,35.98
217,4,268.67,301.66,1.88,Moving,36.02
217,5,317.99,256.58,2.00,Moving,35.98
217,6,304.42,297.28,0.61,Moving,36.02
217,7,467.35,308.94,1.70,Moving,36.02
217,8,352.05,517.36,2.00,Moving,48.34
217,9,400.39,517.29,2.00,Moving,48.34
217,10,455.54,517.72,2.00,Moving,37.65
217,11,493.19,517.92,2.00,Moving,37.65
218,0,258.37,268.36,1.38,Moving,33.95
218,1,277.39,240.24,1.30,Moving,33.95
218,2,445.15,282.25,2.00,Moving,35.87
218,3,323.60,221.00,0.04,Moving,36.01
218,4,269.24,303.58,2.00,Moving,36.09
218,5,319.98,256.83,2.00,Moving,36.01
218,6,304.68,296.77,0.57,Moving,36.09
218,7,468.95,309.09,1.61,Moving,35.87
218,8,354.05,517.36,2.00,Moving,48.34
218,9,402.39,517.30,2.00,Moving,48.34
218,10,457.54,517.73,2.00,Moving,37.65
218,11,495.19,517.93,2.00,Moving,37.65
219,0,258.12,269.82,1.47,Moving,34.36
219,1,277.76,241.62,1.43,Moving,34.36
219,2,447.15,282.25,2.00,Moving,35.88
219,3,323.52,221.09,0.12,Moving,36.03
219,4,269.82,305.35,1.86,Moving,36.14
219,5,321.96,257.08,2.00,Moving,36.03
219,6,304.79,296.21,0.57,Moving,36.14
219,7,470.47,309.52,1.58,Moving,35.88
219,8,356.05,517.37,2.00,Moving,48.34
219,9,404.39,517.31,2.00,Moving,48.34
219,10,459.54,517.74,2.00,Moving,37.65
219,11,497.19,517.94,2.00,Moving,37.65
220,0,257.58,271.32,1.60,Moving,34.85
220,1,278.09,243.14,1.56,Moving,34.85
220,2,449.15,282.24,2.00,Moving,36.07
220,3,323.35,221.30,0.27,Moving,36.04
220,4,270.42,306.97,1.73,Moving,36.16
220,5,323.95,257.34,2.00,Moving,36.04
220,6,304.76,295.62,0.60,Moving,36.16
220,7,471.90,310.24,1.60,Moving,36.07
220,8,358.05,517.38,2.00,Moving,48.34
220,9,406.39,517.32,2.00,Moving,48.34
220,10,461.54,517.75,2.00,Moving,37.65
220,11,499.19,517.94,2.00,Moving,37.65
221,0,256.74,272.86,1.75,Moving,35.43
221,1,278.38,244.81,1.69,Moving,35.43
221,2,451.15,282.23,2.00,Moving,36.46
221,3,323.11,221.64,0.42,Moving,36.06
221,4,271.03,308.44,1.59,Moving,36.14
221,5,325.93,257.59,2.00,Moving,36.06
221,6,304.58,294.98,0.66,Moving,36.14
221,7,473.23,311.24,1.67,Moving,36.46
221,8,360.05,517.39,2.00,Moving,48.34
221,9,408.39,517.33,2.00,Moving,48.34
221,10,463.54,517.76,2.00,Moving,37.65
221,11,501.19,517.95,2.00,Moving,37.65
222,0,256.04,274.36,1.65,Moving,35.77
222,1,278.63,246.62,1.83,Moving,35.77
222,2,453.15,282.23,2.00,Moving,36.77
222,3,322.78,222.10,0.57,Moving,36.11
222,4,271.65,309.76,1.46,Moving,36.08
222,5,327.91,257.84,2.00,Moving,36.11
222,6,304.26,294.32,0.74,Moving,36.08
222,7,474.59,312.10,1.61,Moving,36.77
222,8,362.05,517.40,2.00,Moving,48.34
222,9,410.39,517.35,2.00,Moving,48.34
222,10,465.54,517.77,2.00,Moving,37.65
222,11,503.19,517.96,2.00,Moving,37.65
223,0,255.49,275.80,1.55,Moving,35.87
223,1,278.83,248.57,1.96,Moving,35.87
223,2,455.15,282.22,2.00,Moving,37.01
223,3,322.37,222.68,0.72,Moving,36.20
223,4,272.27,310.93,1.32,Moving,35.96
223,5,329.90,258.09,2.00,Moving,36.20
223,6,303.79,293.62,0.84,Moving,35.96
223,7,475.97,312.81,1.55,Moving,37.01
223,8,364.05,517.40,2.00,Moving,48.34
223,9,412.39,517.36,2.00,Moving,48.34
223,10,467.54,517.78,2.00,Moving,37.65
223,11,505.19,517.96,2.00,Moving,37.65
224,0,255.07,277.19,1.45,Moving,35.81
224,1,279.02,250.56,2.00,Moving,35.81
224,2,457.15,282.21,2.00,Moving,37.15
224,3,321.87,223.39,0.87,Moving,36.36
224,4,272.89,311.95,1.19,Moving,35.77
224,5,331.88,258.35,2.00,Moving,36.36
224,6,303.17,292.89,0.95,Moving,35.77
224,7,477.37,313.38,1.51,Moving,37.15
224,8,366.05,517.41,2.00,Moving,48.34
224,9,414.39,517.37,2.00,Moving,48.34
224,10,469.54,517.79,2.00,Moving,37.65
224,11,507.19,517.97,2.00,Moving,37.65
225,0,254.79,278.52,1.36,Moving,35.64
225,1,279.21,252.55,2.00,Moving,35.64
225,2,459.15,282.21,2.00,Moving,37.19
225,3,321.29,224.23,1.02,Moving,36.60
225,4,273.51,312.82,1.07,Moving,35.53
225,5,333.87,258.60,2.00,Moving,36.60
225,6,302.41,292.14,1.07,Moving,35.53
225,7,478.78,313.79,1.47,Moving,37.19
225,8,368.05,517.42,2.00,Moving,48.34
225,9,416.39,517.38,2.00,Moving,48.34
225,10,471.54,517.79,2.00,Moving,37.65
225,11,509.19,517.97,2.00,Moving,37.65
226,0,254.65,279.79,1.27,Moving,35.35
226,1,279.40,254.55,2.00,Moving,35.35
226,2,461.15,282.20,2.00,Moving,37.12
226,3,320.63,225.19,1.17,Moving,36.94
226,4,274.13,313.54,0.95,Moving,35.21
226,5,335.85,258.85,2.00,Moving,36.94
226,6,301.49,291.37,1.19,Moving,35.21
226,7,480.21,314.05,1.45,Moving,37.12
226,8,370.05,517.43,2.00,Moving,48.34
226,9,418.39,517.40,2.00,Moving,48.34
226,10,473.54,517.80,2.00,Moving,37.65
226,11,511.19,517.98,2.00,Moving,37.65
227,0,254.64,280.99,1.20,Moving,34.93
227,1,279.59,256.54,2.00,Moving,34.93
227,2,463.15,282.19,2.00,Moving,36.94
227,3,319.88,226.28,1.32,Moving,37.41
227,4,274.74,314.11,0.83,Moving,34.83
227,5,337.83,259.10,2.00,Moving,37.41
227,6,300.43,290.59,1.32,Moving,34.83
227,7,481.65,314.16,1.44,Moving,36.94
227,8,372.05,517.43,2.00,Moving,48.34
227,9,420.39,517.41,2.00,Moving,48.34
227,10,475.54,517.81,2.00,Moving,37.62
227,11,513.17,517.84,1.98,Moving,37.62
228,0,254.32,282.17,1.23,Moving,34.74
228,1,279.77,258.53,2.00,Moving,34.74
228,2,465.15,282.18,2.00,Moving,36.63
228,3,319.05,227.49,1.47,Moving,38.04
228,4,274.91,314.69,0.61,Moving,34.79
228,5,339.82,259.35,2.00,Moving,38.04
228,6,299.22,289.79,1.45,Moving,34.79
228,7,483.09,314.13,1.44,Moving,36.63
228,8,374.05,517.44,2.00,Moving,48.34
228,9,422.39,517.42,2.00,Moving,48.34
228,10,477.54,517.82,2.00,Moving,37.57
228,11,515.11,517.55,1.97,Moving,37.57
229,0,253.68,283.36,1.35,Moving,34.82
229,1,279.96,260.52,2.00,Moving,33.62
229,2,467.15,282.18,2.00,Moving,36.21
229,3,318.14,228.82,1.62,Moving,38.83
229,4,274.71,315.33,0.68,Moving,35.07
229,5,341.80,259.61,2.00,Moving,38.83
229,6,297.86,288.98,1.58,Moving,33.62
229,7,484.53,313.94,1.46,Moving,36.21
229,8,376.05,517.45,2.00,Moving,48.34
229,9,424.39,517.43,2.00,Moving,48.34
229,10,479.54,517.83,2.00,Moving,37.50
229,11,517.03,517.11,1.97,Moving,37.50
230,0,252.73,284.54,1.52,Moving,35.33
230,1,280.01,262.08,1.57,Moving,31.23
230,2,469.15,282.17,2.00,Moving,35.65
230,3,317.15,230.28,1.77,Moving,39.81
230,4,274.54,315.83,0.53,Moving,35.16
230,5,343.79,259.86,2.00,Moving,39.81
230,6,296.66,288.50,1.29,Moving,31.23
230,7,485.98,313.60,1.48,Moving,35.65
230,8,378.05,517.46,2.00,Moving,48.34
230,9,426.39,517.44,2.00,Moving,48.34
230,10,481.54,517.84,2.00,Moving,37.40
230,11,518.92,516.53,1.98,Moving,37.40
231,0,251.92,285.67,1.38,Moving,35.82
231,1,279.96,263.36,1.28,Moving,29.43
231,2,471.15,282.16,2.00,Moving,35.30
231,3,316.07,231.87,1.92,Moving,40.99
231,4,274.41,316.18,0.38,Moving,35.10
231,5,345.77,260.11,2.00,Moving,40.99
231,6,295.66,288.25,1.03,Moving,29.43
231,7,487.30,313.55,1.32,Moving,35.30
231,8,380.05,517.47,2.00,Moving,48.34
231,9,428.39,517.46,2.00,Moving,48.34
231,10,483.54,517.85,2.00,Moving,37.30
231,11,520.79,515.81,2.00,Moving,37.30
232,0,251.25,286.72,1.25,Moving,36.28
232,1,279.81,264.36,1.00,Moving,28.22
232,2,473.15,282.16,2.00,Moving,35.16
232,3,314.94,233.52,2.00,Moving,42.39
232,4,274.31,316.39,0.23,Moving,34.88
232,5,347.75,260.36,2.00,Moving,42.39
232,6,294.87,288.22,0.79,Moving,28.22
232,7,488.52,313.78,1.24,Moving,35.16
232,8,382.05,517.47,2.00,Moving,48.34
232,9,430.39,517.47,2.00,Moving,48.34
232,10,485.54,517.86,2.00,Moving,37.21
232,11,522.65,515.08,2.00,Moving,37.21
233,0,250.71,287.71,1.13,Moving,36.69
233,1,279.58,265.07,0.75,Moving,27.58
233,2,475.15,282.15,2.00,Moving,35.26
233,3,313.82,235.17,2.00,Moving,44.02
233,4,273.97,316.81,0.54,Moving,34.94
233,5,349.74,260.61,2.00,Moving,44.02
233,6,294.30,288.39,0.60,Moving,27.58
233,7,489.63,314.30,1.22,Moving,35.26
233,8,384.05,517.48,2.00,Moving,48.34
233,9,432.39,517.48,2.00,Moving,48.34
233,10,487.54,517.87,2.00,Moving,37.14
233,11,524.52,514.36,2.00,Moving,37.14
234,0,250.30,288.63,1.00,Moving,36.96
234,1,279.25,265.49,0.53,Moving,27.53
234,2,477.15,282.14,2.00,Moving,35.61
234,3,312.70,236.83,2.00,Moving,44.04
234,4,273.43,317.45,0.84,Moving,35.28
234,5,351.72,260.87,2.00,Moving,45.84
234,6,293.96,288.77,0.51,Moving,27.53
234,7,490.63,315.10,1.28,Moving,35.61
234,8,386.05,517.49,2.00,Moving,48.34
234,9,434.39,517.49,2.00,Moving,48.34
234,10,489.54,517.87,2.00,Moving,37.08
234,11,526.38,513.64,2.00,Moving,37.08
235,0,250.02,289.47,0.89,Moving,36.57
235,1,278.84,265.63,0.44,Moving,28.06
235,2,479.15,282.14,2.00,Moving,36.22
235,3,311.57,238.48,2.00,Moving,42.52
235,4,272.94,317.96,0.70,Moving,35.44
235,5,353.71,261.12,2.00,Moving,47.83
235,6,293.84,289.34,0.58,Moving,28.06
235,7,491.51,316.18,1.40,Moving,36.22
235,8,388.05,517.50,2.00,Moving,48.34
235,9,436.39,517.50,2.00,Moving,48.34
235,10,491.54,517.88,2.00,Moving,37.04
235,11,528.25,512.92,2.00,Moving,37.04
236,0,249.87,290.24,0.78,Moving,36.08
236,1,278.33,265.48,0.53,Moving,29.16
236,2,481.15,282.13,2.00,Moving,36.75
236,3,310.45,240.14,2.00,Moving,40.91
236,4,272.51,318.33,0.57,Moving,35.44
236,5,355.69,261.37,2.00,Moving,49.98
236,6,293.95,290.10,0.77,Moving,29.16
236,7,492.41,317.11,1.30,Moving,36.75
236,8,390.05,517.50,2.00,Moving,48.34
236,9,438.39,517.52,2.00,Moving,48.34
236,10,493.54,517.89,2.00,Moving,37.01
236,11,530.11,512.19,2.00,Moving,37.01
237,0,249.85,290.93,0.69,Moving,35.50
237,1,277.73,265.04,0.74,Moving,30.85
237,2,483.15,282.12,2.00,Moving,37.19
237,3,309.32,241.79,2.00,Moving,39.23
237,4,272.13,318.56,0.44,Moving,35.30
237,5,357.67,261.62,2.00,Moving,52.26
237,6,294.28,291.07,1.02,Moving,30.85
237,7,493.33,317.89,1.21,Moving,37.19
237,8,392.05,517.51,2.00,Moving,48.34
237,9,440.39,517.53,2.00,Moving,48.34
237,10,495.54,517.90,2.00,Moving,37.00
237,11,531.98,511.47,2.00,Moving,37.00
238,0,249.95,291.54,0.62,Moving,35.27
238,1,277.03,264.32,1.00,Moving,33.11
238,2,485.15,282.11,2.00,Moving,37.53
238,3,308.20,243.44,2.00,Moving,37.51
238,4,272.17,318.93,0.37,Moving,35.03
238,5,359.66,261.88,2.00,Moving,54.66
238,6,294.84,292.23,1.29,Moving,33.11
238,7,494.26,318.53,1.13,Moving,37.53
238,8,394.05,517.52,2.00,Moving,48.34
238,9,442.39,517.54,2.00,Moving,48.34
238,10,497.54,517.91,2.00,Moving,37.00
238,11,533.84,510.75,2.00,Moving,37.00
239,0,250.18,292.07,0.58,Moving,35.37
239,1,276.23,263.32,1.28,Moving,35.82
239,2,487.15,282.11,2.00,Moving,37.77
239,3,307.08,245.10,2.00,Moving,35.82
239,4,272.56,319.46,0.66,Moving,34.66
239,5,361.64,262.13,2.00,Moving,57.16
239,6,295.62,293.60,1.57,Moving,34.66
239,7,495.21,319.01,1.06,Moving,37.77
239,8,396.05,517.53,2.00,Moving,48.34
239,9,444.39,517.55,2.00,Moving,48.34
239,10,499.54,517.92,2.00,Moving,37.02
239,11,535.71,510.03,2.00,Moving,37.02
240,0,250.54,292.51,0.57,Moving,35.61
240,1,275.50,262.45,1.14,Moving,34.26
240,2,489.15,282.10,2.00,Moving,37.90
240,3,305.95,246.75,2.00,Moving,34.26
240,4,272.82,320.28,0.86,Moving,34.61
240,5,363.63,262.38,2.00,Moving,59.75
240,6,296.30,294.85,1.43,Moving,34.61
240,7,496.16,319.34,1.01,Moving,37.90
240,8,398.05,517.54,2.00,Moving,48.34
240,9,446.39,517.57,2.00,Moving,48.34
240,10,501.54,517.93,2.00,Moving,37.05
240,11,537.57,509.30,2.00,Moving,37.05
241,0,251.02,292.87,0.60,Moving,35.60
241,1,274.61,262.10,0.96,Moving,33.61
241,2,491.15,282.09,2.00,Moving,37.90
241,3,305.17,248.11,1.57,Moving,33.61
241,4,272.68,321.12,0.85,Moving,34.89
241,5,365.61,262.63,2.00,Moving,62.16
241,6,296.89,295.99,1.28,Moving,34.89
241,7,497.11,319.53,0.97,Moving,37.90
241,8,400.05,517.54,2.00,Moving,48.34
241,9,448.39,517.58,2.00,Moving,48.34
241,10,503.54,517.94,2.00,Moving,37.09
241,11,539.44,508.58,2.00,Moving,37.09
242,0,251.62,293.14,0.66,Moving,35.43
242,1,273.52,262.23,1.09,Moving,33.68
242,2,493.15,282.09,2.00,Moving,37.79
242,3,304.61,249.28,1.29,Moving,33.68
242,4,272.17,322.00,1.02,Moving,35.43
242,5,367.59,262.88,2.00,Moving,64.43
242,6,297.38,297.02,1.13,Moving,35.49
242,7,498.06,319.56,0.96,Moving,37.79
242,8,402.05,517.55,2.00,Moving,48.34
242,9,450.39,517.59,2.00,Moving,48.34
242,10,505.54,517.94,2.00,Moving,37.15
242,11,541.30,507.86,2.00,Moving,37.15
243,0,252.34,293.32,0.74,Moving,35.61
243,1,272.20,262.75,1.42,Moving,34.01
243,2,495.15,282.08,2.00,Moving,37.56
243,3,303.95,250.54,1.43,Moving,34.01
243,4,272.12,322.93,0.93,Moving,35.61
243,5,369.58,263.14,2.00,Moving,66.83
243,6,297.78,297.92,0.99,Moving,35.83
243,7,499.02,319.44,0.96,Moving,37.56
243,8,404.05,517.56,2.00,Moving,48.34
243,9,452.39,517.60,2.00,Moving,48.34
243,10,507.54,517.95,2.00,Moving,37.23
243,11,543.17,507.14,2.00,Moving,37.23
244,0,253.18,293.41,0.84,Moving,34.61
244,1,270.59,263.50,1.78,Moving,34.57
244,2,497.15,282.07,2.00,Moving,37.21
244,3,303.16,251.90,1.57,Moving,34.57
244,4,272.09,323.72,0.78,Moving,35.72
244,5,371.56,263.39,2.00,Moving,69.36
244,6,298.08,298.71,0.84,Moving,36.07
244,7,499.97,319.18,0.99,Moving,37.21
244,8,406.05,517.57,2.00,Moving,48.34
244,9,454.39,517.61,2.00,Moving,48.34
244,10,509.54,517.96,2.00,Moving,37.32
244,11,545.03,506.42,2.00,Moving,37.32
245,0,253.80,293.70,0.68,Moving,33.58
245,1,269.18,263.85,1.45,Moving,33.58
245,2,499.15,282.07,2.00,Moving,36.74
245,3,302.25,253.35,1.71,Moving,34.70
245,4,272.09,324.35,0.64,Moving,35.69
245,5,373.55,263.64,2.00,Moving,72.03
245,6,298.30,299.38,0.70,Moving,36.21
245,7,500.91,318.76,1.03,Moving,36.74
245,8,408.05,517.57,2.00,Moving,48.34
245,9,456.39,517.63,2.00,Moving,48.34
245,10,511.54,517.97,2.00,Moving,37.43
245,11,546.90,505.69,2.00,Moving,37.43
246,0,254.20,294.21,0.65,Moving,33.35
246,1,267.94,263.83,1.24,Moving,33.35
246,2,501.15,282.06,2.00,Moving,36.14
246,3,301.23,254.89,1.85,Moving,34.46
246,4,272.11,324.84,0.49,Moving,35.48
246,5,375.53,263.89,2.00,Moving,74.85
246,6,298.42,299.92,0.56,Moving,36.24
246,7,501.84,318.20,1.09,Moving,36.14
246,8,410.05,517.58,2.00,Moving,48.34
246,9,458.39,517.64,2.00,Moving,48.34
246,10,513.51,517.83,1.98,Moving,37.52
246,11,548.76,504.97,2.00,Moving,37.52
247,0,254.42,294.94,0.76,Moving,33.87
247,1,266.82,263.43,1.19,Moving,33.87
247,2,503.15,282.05,2.00,Moving,35.43
247,3,300.08,256.51,1.99,Moving,33.97
247,4,272.44,325.53,0.77,Moving,35.51
247,5,377.51,264.14,2.00,Moving,77.81
247,6,298.46,300.35,0.43,Moving,36.21
247,7,502.76,317.48,1.16,Moving,35.43
247,8,412.05,517.59,2.00,Moving,48.34
247,9,460.39,517.65,2.00,Moving,48.34
247,10,515.45,517.55,1.96,Moving,37.60
247,11,550.63,504.25,2.00,Moving,37.60
248,0,254.44,295.92,0.97,Moving,35.10
248,1,265.73,262.68,1.32,Moving,33.92
248,2,505.15,282.04,2.00,Moving,34.60
248,3,299.30,257.90,1.59,Moving,33.92
248,4,273.04,326.44,1.09,Moving,35.74
248,5,379.50,264.40,2.00,Moving,80.46
248,6,298.41,300.66,0.31,Moving,36.18
248,7,503.66,316.62,1.25,Moving,34.60
248,8,414.05,517.60,2.00,Moving,48.34
248,9,462.39,517.66,2.00,Moving,48.34
248,10,517.36,517.12,1.96,Moving,37.66
248,11,552.49,503.53,2.00,Moving,37.66
249,0,254.58,296.78,0.87,Moving,35.79
249,1,264.45,262.38,1.31,Moving,34.08
249,2,506.84,281.71,1.72,Moving,33.97
249,3,298.40,259.37,1.72,Moving,34.08
249,4,273.85,327.59,1.41,Moving,36.23
249,5,381.48,264.65,2.00,Moving,83.25
249,6,298.27,300.84,0.23,Moving,36.23
249,7,504.54,315.60,1.34,Moving,33.97
249,8,416.05,517.60,2.00,Moving,48.34
249,9,464.39,517.67,2.00,Moving,48.34
249,10,519.25,516.54,1.97,Moving,37.70
249,11,554.36,502.80,2.00,Moving,37.70
250,0,254.81,297.53,0.79,Moving,36.04
250,1,262.92,262.42,1.53,Moving,34.47
250,2,508.31,281.17,1.57,Moving,33.84
250,3,297.36,260.91,1.86,Moving,34.47
250,4,274.64,328.59,1.28,Moving,36.27
250,5,383.47,264.90,2.00,Moving,86.20
250,6,298.05,300.90,0.23,Moving,36.27
250,7,505.24,314.87,1.02,Moving,33.84
250,8,418.05,517.61,2.00,Moving,48.34
250,9,466.39,517.69,2.00,Moving,48.34
250,10,521.10,515.81,1.99,Moving,37.71
250,11,556.22,502.08,2.00,Moving,37.71
251,0,255.14,298.17,0.72,Moving,36.10
251,1,261.08,262.57,1.85,Moving,35.11
251,2,509.58,280.41,1.47,Moving,34.20
251,3,296.19,262.52,1.99,Moving,35.11
251,4,275.41,329.45,1.15,Moving,36.30
251,5,385.45,265.15,2.00,Moving,89.30
251,6,297.75,300.83,0.31,Moving,36.30
251,7,505.80,314.40,0.72,Moving,34.20
251,8,420.05,517.62,2.00,Moving,48.34
251,9,468.39,517.70,2.00,Moving,48.34
251,10,522.94,515.02,2.00,Moving,37.71
251,11,558.09,501.36,2.00,Moving,37.71
252,0,255.56,298.70,0.67,Moving,36.13
252,1,259.38,262.77,1.71,Moving,35.66
252,2,510.61,279.45,1.42,Moving,34.60
252,3,295.01,264.14,2.00,Moving,35.66
252,4,276.15,330.15,1.02,Moving,36.34
252,5,387.44,265.41,2.00,Moving,92.43
252,6,297.36,300.64,0.43,Moving,36.34
252,7,506.37,313.79,0.84,Moving,34.60
252,8,422.05,517.63,2.00,Moving,48.34
252,9,470.39,517.71,2.00,Moving,48.34
252,10,524.77,514.24,2.00,Moving,37.71
252,11,559.95,500.64,2.00,Moving,37.71
253,0,256.08,299.10,0.66,Moving,36.13
253,1,257.83,263.02,1.58,Moving,36.12
253,2,511.45,278.26,1.45,Moving,35.06
253,3,293.84,265.75,2.00,Moving,34.70
253,4,276.86,330.71,0.91,Moving,36.39
253,5,389.42,265.66,2.00,Moving,95.58
253,6,296.89,300.32,0.57,Moving,34.70
253,7,506.95,313.03,0.96,Moving,35.06
253,8,424.05,517.64,2.00,Moving,48.34
253,9,472.39,517.72,2.00,Moving,48.34
253,10,526.61,513.45,2.00,Moving,37.72
253,11,561.82,499.91,2.00,Moving,37.72
254,0,256.69,299.39,0.67,Moving,36.08
254,1,256.41,263.31,1.44,Moving,36.08
254,2,512.35,277.20,1.39,Moving,35.25
254,3,292.78,266.94,1.59,Moving,33.58
254,4,277.55,331.12,0.80,Moving,36.16
254,5,391.40,265.91,2.00,Moving,98.63
254,6,296.47,300.31,0.42,Moving,33.58
254,7,507.55,312.12,1.09,Moving,35.25
254,8,426.05,517.64,2.00,Moving,48.34
254,9,474.39,517.74,2.00,Moving,48.34
254,10,528.45,512.66,2.00,Moving,37.72
254,11,563.68,499.19,2.00,Moving,37.72
255,0,257.39,299.56,0.72,Moving,35.98
255,1,255.14,263.65,1.31,Moving,35.98
255,2,513.34,276.27,1.35,Moving,35.17
255,3,291.80,267.83,1.32,Moving,33.04
255,4,278.20,331.38,0.70,Moving,35.63
255,5,393.39,266.16,2.00,Moving,101.60
255,6,296.13,300.59,0.44,Moving,33.04
